username,tweet_text,Subjectivity,Polarity,Analysis
shubhambagde00,"Apple iPhone 14 Launched At Rs 79,900 In India; iPhone 14 Plus Costs Rs 89,900: All Details ",0.0,0.0,Neutral
rvp,RaviVisvesvarayaSharadaPrasad   How the iPhone 14 and 14 Plus compare to the Pro models — and the iPhone 13,0.0,0.0,Neutral
The_Arjanator,I love the fact that Steve Jobs's daughter is mocking the iPhone 14.,0.6,0.5,Positive
iPhone_News,Internet Reacts to iPhone 14 Pro's Dynamic Island: 'One of Apple's Best Designs' ,0.23333333333333334,0.5,Positive
dbalieiro,"Liked : iPhone 14/Pro Impressions: Welcome to Dynamic Island! : September 8, 2022 at 02:33AM : MayaLink WikiLink   ",0.6222222222222223,0.4666666666666666,Positive
gerardo_m_a," I bet a lot of teenagers will ask their parents, mom? Dad? I want the new iPhone 14 Pro. Trust me a lot of teenagers will get their hands on those new phones and AirPods.",0.45454545454545453,0.13636363636363635,Positive
eIQSM,New stuff from lifehacker...This New iPhone 14 Feature Might Save Your Life in an Emergency ,0.45454545454545453,0.13636363636363635,Positive
BilawalKhoso,iPhone 14 came out yesterday and the battery on my 13 pro is already acting up. Thank you ,0.0,0.0,Neutral
notjusthype_, IPhone 14 don come out u no go buy ?,0.0,0.0,Neutral
iamgroot11,"Oh so the iPhone 14 Pro does have some pixels between the ‘pill, they just black them out?",0.43333333333333335,-0.16666666666666666,Negative
UpdatedPak,"iPhone 14 Plus, iPhone 14 First Impressions: Bigger Screen, Not Much Else : Updated Pakistani ",0.3444444444444444,0.049999999999999996,Positive
tonytwt,AT&amp;T will require iPhone 14 for its best 5G service despite prior pledge  via ,0.15,0.5,Positive
MercyKay524,Queen Elizabeth die on the day they launch iPhone 14 na bad omen I no fit buy am,0.5333333333333333,-0.44999999999999996,Negative
wheresDAMI,I need a new phone so fucking bad but the iPhone 14 colors are hideous,0.5606060606060606,-0.28181818181818175,Negative
superivanPM,_cook She waited to see the iPhone 14,0.0,0.0,Neutral
Mark_AnthonyW,"iPhone 14 Pro hands-on: New colors, Dynamic Island in action, and more [Videos]  via ",0.3053030303030303,0.18409090909090908,Positive
michael_bivins,  what time can you preorder the iPhone 14 pro?,0.0,0.0,Neutral
bihardelegation,"Steve Jobs’ daughter mocks Apple’s iPhone 14 with a meme, hinting it’s the same as the previous model ",0.14583333333333331,-0.08333333333333333,Negative
philroyNZ,"Interesting…the iPhone 14 and iPhone 14 Pro aren’t as tall, wide or thick as my current iPhone Xr ",0.425,-0.13333333333333333,Negative
RitzyNews,Here’s everything Apple announced at its iPhone 14 event ,0.0,0.0,Neutral
FookNews,iPhone 14 One-Ups the iPhone 13 in This Category: Battery Life - CNET ,0.0,0.0,Neutral
fj_newman,"Apple unveiled its all-new iPhone 14 and iPhone 14 Pro during yesterday’s event with some big upgrades to display tech, cameras, and more. One of the biggest changes, however, is the addition of satellite connectivity

",0.3,0.25,Positive
CoachCWC,Set up my unlocked iPhone 14 Max Black 256 for tomorrow's pre order from Apple. Are you grabbing the new 14 or waiting for next year's model?,0.295959595959596,-0.010101010101010102,Negative
brian4v, iPhone 14 prompt ,0.0,0.0,Neutral
Rizi1985King," iPhone 14
💐🏆💐",0.0,0.0,Neutral
maryamoreart, iphone 14?,0.0,0.0,Neutral
RayOfEko,"I never use iPhone 6, iPhone 14 don come out with pro  🤔😟 😭 ",0.0,0.0,Neutral
htTweets,"Apple launched its much-awaited iPhone 14 series during its 'Far Out' event 

And as expected, Twitter has been flooded with memes 

ItsViral

",0.7,0.0,Neutral
Bukkiahlawrence,Queen Elizabeth died on the day they launched iPhone 14 na bad omen I no go buy am 🚶🏽‍♀️🚶🏽‍♀️🤣🤣,0.6666666666666666,-0.6999999999999998,Negative
SwaveDigest,"OK, We Need These iPhone 14 Pro Features on Android
",0.5,0.5,Positive
pretty_carefree,I’m getting that iPhone 14😂😂😂,0.0,0.0,Neutral
giveawayhub99,"🏆GIVEAWAY 🏆 
1️⃣ iPhone 14 
2️⃣ iPhone Pro 
3️⃣ iPhone Pro Max

How to Join :
Follow 
 
&gt;
Tag 3 or more friends.
Like, and comment 

Link in the profile bio

Winners in 72 Hours

iphone14Pro AppleEvent Tiktok iPhone14 iPhone SHUTDOWN QueenElizabethII ",0.5,0.5,Positive
Morpheous6,Three features iPhone 14 Pro Max will have that the iPhone 14 Plus won’t - 9to5Mac gaming technology space  ,0.0,0.0,Neutral
Agent99XXX,Steve Jobs' Daughter Says New iPhone 14 Is Same As Older Version  via  SteveJobs iPhone14,0.3042929292929293,0.101010101010101,Positive
IvanBailon6,Iphone 14 got announced and my camera quality went to shit wtf,0.9,-0.35,Negative
jjjbbnn_,Dynamic island is a good start ngl but them cameras maaan quad Bayer filter is like 2018-19 pa and folded zoom or whatever the fuck it’s called is just gonna get introduced for iPhone 14 waay behind their competitors,0.5166666666666666,-0.025000000000000022,Negative
jjjbbnn_,"I’d say you better buy those secondhand iPhone 12-13 than iPhone 14, if you want better performance wait out for their 3nm chips.",0.43333333333333335,0.3,Positive
alfredorc_,Liked on YouTube: iPhone 14/Pro Impressions: Welcome to Dynamic Island! ,0.6222222222222223,0.4666666666666666,Positive
helingjay,“How the iPhone 14 and 14 Plus compare to the Pro models — and the iPhone 13” by Sheena Vasani ,0.0,0.0,Neutral
Hustle0clock, Her death occurred during iPhone 14 launching I no go buy that phone again I love you 😘 my grand ma,0.8,0.5,Positive
kmax_kelvin,"Iphone 14 is out, Highlight go dey o.",0.0,0.0,Neutral
giveawayhub99,"🏆GIVEAWAY 🏆 
1️⃣ iPhone 14 
2️⃣ iPhone Pro 
3️⃣ iPhone Pro Max

How to Join :
Follow 
 
&gt;
Tag 3 or more friends.
Like, and comment 

Link in the profile bio

Winners in 72 Hours

iphone14Pro AppleEvent Tiktok iPhone14 iPhone SHUTDOWN QueenElizabethII ",0.5,0.5,Positive
oluwatofunmi76,"iPhone 14 has been launched and I never buy 5 not to talk of 6😩😩😩
Olohun nibo ni oju re wa 😩😩🤲🤲 ",0.0,0.0,Neutral
_cee2x,I swear no funny shit my phone started tweaking today cause that iPhone 14 preorder came out. I do not like y’all.,0.9,-0.1625,Negative
AmandaJEvans18,Apple might reveal new AirPods Pro earbuds at its iPhone 14 event this week  ,0.45454545454545453,0.13636363636363635,Positive
Weezy401,I’m getting the IPhone 14 and that Series 8 watch soon as they drop,0.0,0.0,Neutral
TheGalox_,The fact that even Steve Jobs daughter made fun of the iPhone 14 is crazy ,0.55,-0.15,Negative
jk_orangepilled," iPhone 14 : 0.05 BTC 
iPhone 4 : 2000+ BTC ",0.0,0.0,Neutral
Bryte_Doe_, Some nice babe take your iPhone 14 tweet show me for gym today. You fool pass🤣🤣🤣😂,1.0,0.6,Positive
iTechNewzz,Apple iPhone 14 launch used to hook victims into a crypto scam ,0.0,0.0,Neutral
munseymg,"I need money to buy an iPhone 14, boys Please help me, come boldly to me tonight.

Riyadh🇸🇦

Im here 😘😘 good massager

 Home Service❌
💯Working 24/24💯


massage_in_riyadh_now – tại Hush Puppies (هش بابيس) ",0.6333333333333333,0.5166666666666666,Positive
grgillham,"  IPhone 14, we updated software, some hardware and are offering new colors. The newest feature that is new and revolutionary is the larger hole in the screen",0.4696969696969697,0.0909090909090909,Positive
sirimahanthesh,"Russians will be able to buy the iPhone 14

",0.625,0.5,Positive
deuceohsixx,No Sim card drawer for the iPhone 14. So we are going back to the pre-SIM days.,0.0,0.0,Neutral
Flizzy97, Wetin iphone 14 wan cause like this,0.15000000000000002,-0.2,Negative
EdixUg,"Giving leg alone won't secure iphone 14, you must give head, shoulders,knees and toes😂",0.6,0.4,Positive
Moto760,"_colors _instigator I agree. For years I wouldn’t use anything on my iPhone because I loved the design of that iPhone. Really, the only reason I started using cases was to change things up a bit. But, here recently, I’ve been going caseless again and don’t plan on any case with the 14",0.5625,0.22499999999999998,Positive
fjordstrom, _ Isn’t 4K Cinematic Mode only on the iPhone 14 Pro?,0.6,0.0,Neutral
NelofarTach,Apple Got These Five Things Right With The iPhone 14 Pro Series ,0.5357142857142857,0.2857142857142857,Positive
markgurman,"iPhone 5 slate, iPhone 7 black and iPhone 12 Pacific blue were the best iPhone colors to date. Don’t @ me! Looking forward to seeing the Space Black 14 in person.",0.31666666666666665,0.16666666666666669,Positive
citynews_np,"iPhone 14 Pro Max Nearly 9 Percent Faster Than iPhone 13 Pro Max, Geekbench Results Reveal ",0.4,0.1,Positive
OpTic_Madri,It's absolutely a good thing that Russians can buy iPhone 14. Use your head for a second.,0.30000000000000004,0.35,Positive
msilverman," Thanks, Tony, I don’t have my iPhone 14 yet, they don’t get released til next Friday - I was just wondering how the transfer will work with the new phone since I have a physical SIM now.",0.19935064935064933,0.08409090909090909,Positive
adabagcompany,How the iPhone 14 and 14 Plus compare to the Pro models — and the iPhone 13 ,0.0,0.0,Neutral
AbutiBae,IPhone 14 bout to drop when the Queen has already dropped,0.0,0.0,Neutral
Knewz_Currently,How the iPhone 14 and 14 Plus compare to the Pro models — and the iPhone 13  ,0.0,0.0,Neutral
iCumNutella_,"Fuck 2k, Fuck The IPhone 14 and Fuck Queen Elizabeth",0.6,-0.4000000000000001,Negative
iamghaire,"We are live! Lets talk Apple. 

",0.5,0.17045454545454544,Positive
ArunJeetendra,How the iPhone 14 and 14 Plus compare to the Pro models — and the iPhone 13 ,0.0,0.0,Neutral
TrueoriginalM,"Wait holy shit with a trade in of my current phone I can get the 14 pro max for $8-$12 a month for 2 years💀

$400 for the new iPhone is WILD",0.5136363636363637,0.009090909090909087,Positive
AJBlackston,Russians will be able to buy the iPhone 14    CNN TopStories TheDailyConsultant Consulting Strategy Leadership Management Business Operations Advisory Finance Project Policy Process CyberNews,0.625,0.5,Positive
CAdabag,How the iPhone 14 and 14 Plus compare to the Pro models — and the iPhone 13 ,0.0,0.0,Neutral
ElectricMusicG,: __temmyy: Bruhhhhh I’m wheezing at this iphone 14 review 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 ,0.0,0.0,Neutral
delanaeharris,The iPhone 14 is kind of cute,0.95,0.55,Positive
joylitemini,the queen elizabeth saw iphone 14 introduced but she isn't gonna be able to experience it,0.625,0.5,Positive
excellentnat247,I wait for iPhone 15 I no too like this iPhone 14 e no to good,0.6000000000000001,0.7,Positive
EFamilyMom,"Should you buy a new phone now or wait for the iPhone 14? - 9to5Mac  
newsoftheday foodforthought usnews thinksmart",0.45454545454545453,0.13636363636363635,Positive
ichitaso_bot,"[Question] If I buy a 14.5 iphone, can I save the blobs, upgrade to 15.x to test sideloading, then downgrade to 14.5 and jailbreak again? ",0.0,0.0,Neutral
chuhaitime, So when a US owner of an iPhone 14 travels overseas to a country without eSIM what do they do when wanting to use a conventional pay as-you-go SIM bought from a corner store?,0.35714285714285715,-0.14285714285714285,Negative
greysxjlo,Manifesting the iPhone 14 pro max 🥳🥳🥳🥳🥳🥳🥳🧿🧿🧿🧿🧿🧿🧿,0.0,0.0,Neutral
sanalnly,"iPhone 13 vs. iPhone 14: Plus, Pro, and Pro Max models compared
",0.0,0.0,Neutral
postxdigital,iPhone 14 vs iPhone 14 Plus vs iPhone 13: Compared ,0.0,0.0,Neutral
MDIshaqAhmed6,"   God I can't take it anymore... first iphone 14, queen, warzone mobile and now this 😢",0.3333333333333333,0.25,Positive
blindeducator, I probably won’t. The Apple Watch Series 5 seems to work just fine. And I may trade in my iPhone 11 for the 14. And use my current iPhone 12 as a iPod touch. But there’s no huge hurry on those plants.,0.6,0.07222222222222222,Positive
ksgant,Wife is upgrading her iPhone 11 to the 14 tomorrow. We tend skip a few iterations. I'm on the 12 and will wait it out until the iPhone 15...maybe even the 16.,0.1,-0.2,Negative
godwinagbeko,_Amihere  Maame Serwaa needs your review on this iPhone 14,0.0,0.0,Neutral
marchoutgraaf,"One of the upcoming iPhone 14’s new capabilities is satellite connectivity, a feature that may just save your life.  workfromhome passiveincome",0.45454545454545453,0.13636363636363635,Positive
EdwardStockwell,"RIP Queen Elizabeth II, you would have loved the iPhone 14.",0.8,0.7,Positive
__Luciusfox,ngl that wock colored iPhone 14 go crazy,0.9,-0.6,Negative
DennisRedux, Can’t lie I’m kinda in go mode for that iPhone 14 pro max,0.0,0.0,Neutral
359Malkit,"The New iPhone 14 Lineup Is Impressive, but These Models Will Cost You ",0.7272727272727273,0.5681818181818181,Positive
itsBentleyitch,What color iPhone 14 should I get?,0.0,0.0,Neutral
ManoranjanNews1,iPhone 14 Collection Release: 5 Issues Apple Were given Proper With Its iPhone 14 Professional Fashions And Two That Ignored the Mark ,0.1,0.05,Positive
TheSpillion,"wanted to get the iphone 14 pro max ultra X but it’ll just keep reminding me of lizzy 😔 
i’ll just wait for iphone 16😔",0.0,0.0,Neutral
_Thirunarayan1,"Russians will be able to buy the iPhone 14 
Biden CNN India World saudi twitter Movie BB Breaking StrongerTogether Vote News China USA UK Russia Ukraine WW3 Putin Sweden",0.625,0.5,Positive
chuckguy55,"  I've had the iPhone 12 for a while now and the notch has never once bothered me. Idk exactly how it will differ on the 14/14 Pro, but it certainly looks interesting. I doubt it's a dealbreaker.",0.44047619047619047,0.32142857142857145,Positive
tausiinsider,How iPhone 14’s New Emergency SOS Feature Works ,0.45454545454545453,0.13636363636363635,Positive
swithstayc,the iphone 14 actually killed queen lizzy,0.0,-0.2,Negative
jk_orangepilled,iPhone 14 - 0.05 BTC,0.0,0.0,Neutral
tgod34748,"Apple says the iPhone 14 Plus has “the best battery life ever in an iPhone”, but the iPhone 14 Pro Max still beats it in battery in most cases according to the website. 

Which one do you think will have better battery?

(Poll below) ",0.43333333333333335,0.6666666666666666,Positive
postxdigital,Apple iPhone 14 vs iPhone 13 vs iPhone 14 Plus compared: Which iPhone is best for you? | PostX Digital ,0.15,0.5,Positive
Nikky__ay,"Queen Elizabeth die on the day they launch IPhone 14, na bad omen I no fit buy ham",0.5333333333333333,-0.44999999999999996,Negative
PavelNosok,This New iPhone 14 Feature Might Save Your Life in an Emergency ,0.45454545454545453,0.13636363636363635,Positive
george_milton_4,  But the base iphone 14 only got one of those improvements,1.0,-0.4,Negative
Tylerkillian1,When all hope was lost then an iPhone 14 came out now I want to own it,1.0,0.6,Positive
modrenews,"Apple’s iPhone 14 Pro, Samsung Galaxy Z Fold Are Rethinking How Phones Work ",0.0,0.0,Neutral
fabmorettigf,is anyone’s iphone getting slow lately? tweets are taking more time to load for me 🙄 fuck you apple i ain’t buying ur iPhone 14,0.525,-0.12500000000000003,Negative
LiangPupu,How the iPhone 14 and 14 Plus compare to the Pro models — and the iPhone 13 ,0.0,0.0,Neutral
whatisbestnow,"What's Best on  ?
Marques Brownlee - Just published my hands-on with the iPhone 14

itsnew itsnew bestitsnew marquesbrownlee marques brownlee just published hands with",0.3,1.0,Positive
Tweetn2You,   Wouldn't owning an iPhone 14 be alienating others that couldn't afford one in that case...Just keep another smartphone for travelling home.,0.3,-0.3,Negative
FremontCyril,"What's Best on  ?
Marques Brownlee - Just published my hands-on with the iPhone 14

itsnew itsnew bestitsnew marquesbrownlee marques brownlee just published hands with",0.3,1.0,Positive
Naija247new,"Apple stops selling 4 older iPhone models, including the iPhone 13 Pro after iPhone 14 launch ",0.3333333333333333,0.16666666666666666,Positive
